"id","customer_id","average_daily_data_usage","average_daily_voice_usage","age_group","location"
"8617",7438420,1,77,"60+","Detroit"
"8618",9514867,1,81,"60+","Detroit"
"8619",2676362,1,61,"60+","Detroit"
"8620",3611900,1,57,"60+","Detroit"
"8621",9849951,1,93,"60+","Detroit"
"8622",6593617,29,77,"60+","Detroit"
"8623",6921521,1,1,"60+","Detroit"
"8624",8368622,192,161,"60+","Detroit"
"8625",8972796,1,28,"60+","Detroit"
"8626",8181468,82,40,"60+","Detroit"
"8627",6994880,1,104,"60+","Detroit"
"8628",6877549,38,40,"60+","Detroit"
"8629",4813485,1,59,"60+","Detroit"
"8630",4050803,17,200,"60+","Detroit"
"8631",9676883,13,2,"60+","Detroit"
"8632",4417274,1,120,"60+","Detroit"
"8633",8503637,1,93,"60+","Detroit"
"8634",3805284,1,65,"60+","Detroit"
"8635",2191853,1,23,"60+","Detroit"
"8636",2104613,1,191,"60+","Detroit"
"8637",1151431,18,87,"60+","Detroit"
"8638",8254085,55,102,"60+","Detroit"
"8639",6597749,97,108,"60+","Detroit"
"8640",5334678,175,130,"60+","Detroit"
"8641",8794931,1,83,"60+","Detroit"
"8642",2740209,67,57,"60+","Detroit"
"8643",8761633,170,71,"60+","Detroit"
"8644",8671356,1,1,"60+","Detroit"
"8645",7093169,11,126,"60+","Detroit"
"8646",3815460,86,68,"60+","Detroit"
"8647",8131578,1,88,"60+","Detroit"
"8648",6675045,124,74,"60+","Detroit"
"8649",7517031,143,122,"60+","Detroit"
"8650",9118645,1,73,"60+","Detroit"
"8651",5383360,0,1,"60+","Detroit"
"8652",9428454,119,64,"60+","Detroit"
"8653",1945461,1,53,"60+","Detroit"
"8654",8682145,1,93,"60+","Detroit"
"8655",6433241,197,4,"60+","Detroit"
"8656",3595068,1,92,"60+","Detroit"
"8657",9927445,1,151,"60+","Detroit"
"8658",4808749,1,119,"60+","Detroit"
"8659",4937515,148,106,"60+","Detroit"
"8660",9909264,95,34,"60+","Detroit"
"8661",1033741,1,90,"60+","Detroit"
"8662",7679654,1,104,"60+","Detroit"
"8663",6640819,57,41,"60+","Detroit"
"8664",7392632,1,117,"60+","Detroit"
"8665",4099632,1,164,"60+","Detroit"
"8666",9233963,131,30,"60+","Detroit"
"8667",1371684,83,115,"60+","Detroit"
"8668",5948065,66,87,"60+","Detroit"
"8669",7441721,47,113,"60+","Detroit"
"8670",7814421,1,80,"60+","Detroit"
"8671",9730831,50,139,"60+","Detroit"
"8672",7325247,13,119,"60+","Detroit"
"8673",5498057,38,91,"60+","Detroit"
"8674",7199243,14,41,"60+","Detroit"
"8675",5792390,79,133,"60+","Detroit"
"8676",4898434,29,104,"60+","Detroit"
"8677",7554684,74,4,"60+","Detroit"
"8678",1863315,1,91,"60+","Detroit"
"8679",5735719,1,18,"60+","Detroit"
"8680",5757965,8,1,"60+","Detroit"
"8681",3895995,1,51,"60+","Detroit"
"8682",2145279,1,12,"60+","Detroit"
"8683",4355993,91,105,"60+","Detroit"
"8684",5051968,7,39,"60+","Detroit"
"8685",2609822,1,51,"60+","Detroit"
"8686",8338069,1,164,"60+","Detroit"
"8687",3241634,20,92,"60+","Detroit"
"8688",9982486,12,1,"60+","Detroit"
"8689",4822093,11,76,"60+","Detroit"
"8690",9874485,1,111,"60+","Detroit"
"8691",6791221,94,73,"60+","Detroit"
"8692",6578669,1,1,"60+","Detroit"
"8693",4706213,1,106,"60+","Detroit"
"8694",7518841,1,147,"60+","Detroit"
"8695",4859967,1,201,"60+","Detroit"
"8696",7490172,153,88,"60+","Detroit"
"8697",7189991,1,97,"60+","Detroit"
"8698",7788487,85,185,"60+","Detroit"
"8699",1169776,126,44,"60+","Detroit"
"8700",3002033,83,127,"60+","Detroit"
"8701",7340669,1,73,"60+","Detroit"
"8702",5556702,1,40,"60+","Detroit"
"8703",7508005,1,82,"60+","Detroit"
"8704",1455767,1,94,"60+","Detroit"
"8705",5583801,131,176,"60+","Detroit"
"8706",5989774,42,90,"60+","Detroit"
"8707",9771754,1,72,"60+","Detroit"
"8708",7379708,60,122,"60+","Detroit"
"8709",2403350,1,34,"60+","Detroit"
"8710",4019667,101,76,"60+","Detroit"
"8711",7935206,1,82,"60+","Detroit"
"8712",4593638,14,1,"60+","Detroit"
"8713",7981475,167,20,"60+","Detroit"
"8714",3900703,1,95,"60+","Detroit"
"8715",1823994,1,154,"60+","Detroit"
"8716",1985939,1,74,"60+","Detroit"
"8717",8206827,1,99,"60+","Detroit"
"8718",6083767,75,103,"60+","Detroit"
"8719",6219922,38,85,"60+","Detroit"
"8720",6219182,1,133,"60+","Detroit"
"8721",9883283,97,74,"60+","Detroit"
"8722",2198835,134,135,"60+","Detroit"
"8723",6765490,1,64,"60+","Detroit"
"8724",6909396,1,18,"60+","Detroit"
"8725",4890381,83,107,"60+","Detroit"
"8726",1922102,25,57,"60+","Detroit"
"8727",7993602,81,1,"60+","Detroit"
"8728",8949098,1,81,"60+","Detroit"
"8729",6837857,1,96,"60+","Detroit"
"8730",5265993,1,135,"60+","Detroit"
"8731",9880084,33,83,"60+","Detroit"
"8732",5278582,1,39,"60+","Detroit"
"8733",2987516,37,31,"60+","Detroit"
"8734",5293956,143,44,"60+","Detroit"
"8735",9757210,1,110,"60+","Detroit"
"8736",1730651,69,59,"60+","Detroit"
"8737",8817760,131,1,"60+","Detroit"
"8738",8522923,71,12,"60+","Detroit"
"8739",7210227,3,125,"60+","Detroit"
"8740",1157956,26,88,"60+","Detroit"
"8741",4236097,1,154,"60+","Detroit"
"8742",9333152,187,147,"60+","Detroit"
"8743",7520655,177,1,"60+","Detroit"
"8744",3915195,1,72,"60+","Detroit"
"8745",6845071,1,43,"60+","Detroit"
"8746",4877887,1,44,"60+","Detroit"
"8747",9966290,2,1,"60+","Detroit"
"8748",7447970,1,52,"60+","Detroit"
"8749",2034241,92,149,"60+","Detroit"
"8750",6294842,1,25,"60+","Detroit"
"8751",9282405,1,83,"60+","Detroit"
"8752",3333681,1,86,"60+","Detroit"
"8753",9356113,1,100,"60+","Detroit"
"8754",4589441,38,70,"60+","Detroit"
"8755",8505207,5,35,"60+","Detroit"
"8756",3466814,1,55,"60+","Detroit"
"8757",2768365,1,138,"60+","Detroit"
"8758",3096647,1,157,"60+","Detroit"
"8759",4707548,80,48,"60+","Detroit"
"8760",8059232,1,64,"60+","Detroit"
"8761",9047013,1,1,"60+","Detroit"
"8762",3852134,1,4,"60+","Detroit"
"8763",7610054,80,81,"60+","Detroit"
"8764",1430374,1,111,"60+","Detroit"
"8765",8338144,9,94,"60+","Detroit"
"8766",8018102,1,30,"60+","Detroit"
"8767",5487685,56,13,"60+","Detroit"
"8768",4164161,1,19,"60+","Detroit"
"8769",5756733,24,112,"60+","Detroit"
"8770",9361168,24,89,"60+","Detroit"
"8771",2214644,47,129,"60+","Detroit"
"8772",7399231,1,100,"60+","Detroit"
"8773",8702314,1,93,"60+","Detroit"
"8774",5942151,130,66,"60+","Detroit"
"8775",1709461,79,54,"60+","Detroit"
"8776",4158020,1,100,"60+","Detroit"
"8777",3278904,3,123,"60+","Detroit"
"8778",2240045,1,99,"60+","Detroit"
"8779",5817185,1,108,"60+","Detroit"
"8780",4084114,4,118,"60+","Detroit"
"8781",1971243,42,185,"60+","Detroit"
"8782",5575066,111,72,"60+","Detroit"
"8783",9058288,1,4,"60+","Detroit"
"8784",6998422,230,110,"60+","Detroit"
"8785",8401851,113,86,"60+","Detroit"
"8786",6352643,39,27,"60+","Detroit"
"8787",6507074,129,173,"60+","Detroit"
"8788",4991317,1,49,"60+","Detroit"
"8789",9244000,136,77,"60+","Detroit"
"8790",5665852,8,133,"60+","Detroit"
"8791",5899640,61,95,"60+","Detroit"
"8792",5990485,1,16,"60+","Detroit"
"8793",1661560,15,107,"60+","Detroit"
"8794",6876843,65,13,"60+","Detroit"
"8795",1125408,1,86,"60+","Detroit"
"8796",2603707,1,8,"60+","Detroit"
"8797",6618776,1,216,"60+","Detroit"
"8798",8249621,99,46,"60+","Detroit"
"8799",4674892,1,106,"60+","Detroit"
"8800",3089689,1,25,"60+","Detroit"
"8801",5817260,75,73,"60+","Detroit"
"8802",1119236,1,46,"60+","Detroit"
"8803",5385099,1,27,"60+","Detroit"
"8804",9578500,1,37,"60+","Detroit"
"8805",7802608,1,77,"60+","Detroit"
"8806",5457384,4,101,"60+","Detroit"
"8807",4694533,1,41,"60+","Detroit"
"8808",5814366,1,64,"60+","Detroit"
"8809",5259126,1,139,"60+","Detroit"
"8810",7442837,88,155,"60+","Detroit"
"8811",3376680,1,60,"60+","Boulder"
"8812",6662616,160,27,"60+","Boulder"
"8813",6160700,1,48,"60+","Boulder"
"8814",4875893,1,39,"60+","Boulder"
"8815",5429094,104,52,"60+","Boulder"
"8816",8837912,89,50,"60+","Boulder"
"8817",2337069,62,57,"60+","Boulder"
"8818",9104914,28,29,"60+","Boulder"
"8819",5088262,1,47,"60+","Boulder"
"8820",2595048,14,61,"60+","Boulder"
"8821",5470907,72,25,"60+","Boulder"
"8822",8230411,1,55,"60+","Boulder"
"8823",6513996,170,97,"60+","Boulder"
"8824",1322302,24,90,"60+","Boulder"
"8825",1252848,28,18,"60+","Boulder"
"8826",6302565,1,53,"60+","Boulder"
"8827",3471367,102,56,"60+","Boulder"
"8828",8840992,51,50,"60+","Boulder"
"8829",2210867,1,87,"60+","Boulder"
"8830",3805453,98,43,"60+","Boulder"
"8831",4961199,39,73,"60+","Boulder"
"8832",4667526,70,45,"60+","Boulder"
"8833",4686001,117,80,"60+","Boulder"
"8834",3330557,0,75,"60+","Boulder"
"8835",3747467,126,31,"60+","Boulder"
"8836",7867325,1,39,"60+","Boulder"
"8837",6320631,1,1,"60+","Boulder"
"8838",6055597,37,99,"60+","Boulder"
"8839",2204877,54,81,"60+","Boulder"
"8840",1294857,1,41,"60+","Boulder"
"8841",4534246,46,58,"60+","Boulder"
"8842",2682235,78,38,"60+","Boulder"
"8843",3248820,64,48,"60+","Boulder"
"8844",6955876,1,100,"60+","Boulder"
"8845",2698632,25,56,"60+","Boulder"
"8846",6507254,3,31,"60+","Boulder"
"8847",2582742,1,85,"60+","Boulder"
"8848",8327112,144,40,"60+","Boulder"
"8849",4975478,38,66,"60+","Boulder"
"8850",3380518,116,20,"60+","Boulder"
"8851",4649242,1,78,"60+","Boulder"
"8852",8146977,1,65,"60+","Boulder"
"8853",2840833,90,49,"60+","Boulder"
"8854",7814583,28,59,"60+","Boulder"
"8855",6264899,10,25,"60+","Copenhagen"
"8856",1837780,1,35,"60+","Copenhagen"
"8857",8453506,6,26,"60+","Copenhagen"
"8858",8796743,18,1,"60+","Copenhagen"
"8859",2079931,21,39,"60+","Copenhagen"
"8860",3098319,32,64,"60+","Copenhagen"
"8861",9843302,12,1,"60+","Copenhagen"
"8862",4537864,10,21,"60+","Copenhagen"
"8863",3709340,20,12,"60+","Copenhagen"
"8864",6683195,1,59,"60+","Copenhagen"
"8865",2585536,9,30,"60+","Copenhagen"
"8866",8446681,37,1,"60+","Copenhagen"
"8867",6962739,33,7,"60+","Copenhagen"
"8868",4259075,51,1,"60+","Copenhagen"
"8869",8800695,48,37,"60+","Copenhagen"
"8870",4263631,1,1,"60+","Copenhagen"
"8871",6993028,12,56,"60+","Copenhagen"
"8872",6564806,17,14,"60+","Copenhagen"
"8873",9755869,27,72,"60+","Copenhagen"
"8874",9840766,1,1,"60+","Copenhagen"
"8875",6595195,1,1,"60+","Copenhagen"
"8876",4162134,32,1,"60+","Copenhagen"
"8877",5386599,56,35,"60+","Copenhagen"
"8878",9092808,48,70,"60+","Copenhagen"
"8879",7134024,13,33,"60+","Copenhagen"
"8880",2445980,1,52,"60+","Copenhagen"
"8881",4295025,45,47,"60+","Copenhagen"
"8882",2186641,1,11,"60+","Copenhagen"
"8883",1671844,60,23,"60+","Copenhagen"
"8884",7499025,22,1,"60+","Copenhagen"
"8885",5430188,11,1,"60+","Copenhagen"
"8886",1895684,46,45,"60+","Copenhagen"
"8887",9295384,10,1,"60+","Copenhagen"
"8888",3843378,23,55,"60+","Copenhagen"
"8889",3949020,1,35,"60+","Copenhagen"
"8890",1603276,13,1,"60+","Copenhagen"
"8891",6500621,1,71,"60+","Copenhagen"
"8892",1020091,20,44,"60+","Copenhagen"
"8893",9874288,31,44,"60+","Copenhagen"
"8894",7146295,35,11,"60+","Copenhagen"
"8895",1663494,6,19,"60+","Copenhagen"
"8896",8808894,47,1,"60+","Copenhagen"
"8897",9639480,42,21,"60+","Copenhagen"
"8898",7487860,26,35,"60+","Copenhagen"
"8899",6397923,1,16,"60+","Copenhagen"
"8900",6843659,1,63,"60+","Copenhagen"
"8901",5163635,17,61,"60+","Copenhagen"
"8902",7425517,17,3,"60+","Copenhagen"
"8903",2813168,1,1,"60+","Copenhagen"
"8904",6596853,33,24,"60+","Copenhagen"
"8905",5511020,4,3,"60+","Copenhagen"
"8906",5423410,39,1,"60+","Copenhagen"
"8907",5650639,11,11,"60+","Copenhagen"
"8908",8410980,34,1,"60+","Copenhagen"
"8909",6051927,29,1,"60+","Copenhagen"
"8910",2326458,1,10,"60+","Copenhagen"
"8911",4740881,17,3,"60+","Copenhagen"
"8912",2398224,9,8,"60+","Copenhagen"
"8913",6036735,21,10,"60+","Copenhagen"
"8914",4223973,40,54,"60+","Copenhagen"
"8915",5630780,35,25,"60+","Copenhagen"
"8916",7888187,19,1,"60+","Copenhagen"
"8917",5619162,6,43,"60+","Copenhagen"
"8918",6780257,15,1,"60+","Copenhagen"
"8919",4787402,32,1,"60+","Copenhagen"
"8920",3641264,16,1,"60+","Copenhagen"
"8921",2059565,1,1,"60+","Copenhagen"
"8922",9035689,41,1,"60+","Copenhagen"
"8923",3223479,23,1,"60+","Copenhagen"
"8924",1700483,7,36,"60+","Copenhagen"
"8925",1235152,25,4,"60+","Copenhagen"
"8926",3598994,58,10,"60+","Copenhagen"
"8927",9074223,1,34,"60+","Copenhagen"
"8928",1537660,73,10,"60+","Copenhagen"
"8929",1067154,15,6,"60+","Copenhagen"
"8930",2957523,1,1,"60+","Copenhagen"
"8931",6962673,1,1,"60+","Copenhagen"
"8932",1186759,13,57,"60+","Copenhagen"
"8933",8475747,0,31,"60+","Copenhagen"
"8934",4232497,73,1,"60+","Copenhagen"
"8935",4049067,1,1,"60+","Copenhagen"
"8936",5244055,37,13,"60+","Copenhagen"
"8937",9648059,20,52,"60+","Copenhagen"
"8938",7879222,8,1,"60+","Copenhagen"
"8939",1692260,1,31,"60+","Copenhagen"
"8940",5210204,9,1,"60+","Copenhagen"
"8941",7160241,4,1,"60+","Copenhagen"
"8942",4826288,29,73,"60+","Copenhagen"
"8943",5763960,23,20,"60+","Copenhagen"
"8944",4638808,27,14,"60+","Copenhagen"
"8945",3356182,9,1,"60+","Copenhagen"
"8946",2450588,7,1,"60+","Copenhagen"
"8947",5363448,14,35,"60+","Copenhagen"
"8948",6521915,7,1,"60+","Copenhagen"
"8949",7869490,8,1,"60+","Copenhagen"
"8950",4408841,14,1,"60+","Copenhagen"
"8951",2358006,32,1,"60+","Copenhagen"
"8952",2802965,10,10,"60+","Copenhagen"
"8953",3539501,46,5,"60+","Copenhagen"
"8954",2217862,1,1,"60+","Copenhagen"
"8955",8967152,1,17,"60+","Copenhagen"
"8956",9364242,43,15,"60+","Copenhagen"
"8957",4444269,1,24,"60+","Copenhagen"
"8958",8151297,1,1,"60+","Copenhagen"
"8959",5928858,9,23,"60+","Copenhagen"
"8960",2309560,27,8,"60+","Copenhagen"
"8961",5728755,1,63,"60+","Copenhagen"
"8962",4398269,28,23,"60+","Copenhagen"
"8963",4327993,1,48,"60+","Copenhagen"
"8964",9675993,70,4,"60+","Copenhagen"
"8965",1877245,40,22,"60+","Copenhagen"
"8966",3412778,38,8,"60+","Copenhagen"
"8967",7303928,1,30,"60+","Copenhagen"
"8968",8560105,1,1,"60+","Copenhagen"
"8969",6247980,23,28,"60+","Copenhagen"
"8970",6167151,18,7,"60+","Copenhagen"
"8971",4580280,10,4,"60+","Copenhagen"
"8972",2427925,1,61,"60+","Copenhagen"
"8973",8647343,41,28,"60+","Copenhagen"
"8974",9599166,22,6,"60+","Copenhagen"
"8975",3034274,1,80,"60+","Copenhagen"
"8976",1092115,1,39,"60+","Copenhagen"
"8977",5910445,12,43,"60+","Copenhagen"
"8978",5038105,12,87,"60+","Copenhagen"
"8979",1628686,6,43,"60+","Copenhagen"
"8980",8095739,44,1,"60+","Copenhagen"
"8981",9183177,1,1,"60+","Copenhagen"
"8982",9022551,38,43,"60+","Copenhagen"
"8983",4420939,1,41,"60+","Copenhagen"
"8984",5276798,1,24,"60+","Copenhagen"
"8985",5209039,8,13,"60+","Copenhagen"
"8986",2211977,34,42,"60+","Copenhagen"
"8987",1475367,21,21,"60+","Copenhagen"
"8988",5509647,57,1,"60+","Copenhagen"
"8989",3645219,2,1,"60+","Copenhagen"
"8990",3163157,1,1,"60+","Copenhagen"
"8991",8787243,60,11,"60+","Copenhagen"
"8992",1535827,23,6,"60+","Copenhagen"
"8993",2263211,19,5,"60+","Copenhagen"
"8994",6583175,18,1,"60+","Copenhagen"
"8995",7606938,46,66,"60+","Copenhagen"
"8996",5961116,13,31,"60+","Copenhagen"
"8997",1416342,4,1,"60+","Copenhagen"
"8998",9893562,9,1,"60+","Copenhagen"
"8999",3478311,24,1,"60+","Copenhagen"
"9000",4869068,2,34,"60+","Copenhagen"
"9001",1090596,15,0,"60+","Copenhagen"
"9002",2077537,1,8,"60+","Copenhagen"
"9003",2059863,45,79,"60+","Copenhagen"
"9004",2665773,34,16,"60+","Copenhagen"
"9005",2264268,1,62,"60+","Copenhagen"
"9006",4464328,24,10,"60+","Copenhagen"
"9007",3398456,20,1,"60+","Copenhagen"
"9008",6114509,13,42,"60+","Copenhagen"
"9009",1101661,7,1,"60+","Copenhagen"
"9010",6922742,10,62,"60+","Copenhagen"
"9011",2433091,27,1,"60+","Copenhagen"
"9012",8903154,1,1,"60+","Copenhagen"
"9013",2138303,1,25,"60+","Copenhagen"
"9014",8492607,1,34,"60+","Copenhagen"
"9015",8398895,28,10,"60+","Copenhagen"
"9016",3778623,79,15,"60+","Copenhagen"
"9017",5961473,122,24,"60+","Vienna"
"9018",8757244,1,90,"60+","Vienna"
"9019",2367421,1,184,"60+","Vienna"
"9020",1640396,1,119,"60+","Vienna"
"9021",9821033,38,81,"60+","Vienna"
"9022",2613445,156,78,"60+","Vienna"
"9023",7470913,3,173,"60+","Vienna"
"9024",3480741,4,249,"60+","Vienna"
"9025",7927423,96,113,"60+","Vienna"
"9026",2649651,85,218,"60+","Vienna"
"9027",4400203,85,177,"60+","Vienna"
"9028",9029276,51,250,"60+","Vienna"
"9029",8034440,1,80,"60+","Vienna"
"9030",9445036,1,281,"60+","Vienna"
"9031",9875463,48,181,"60+","Vienna"
"9032",5530483,1,173,"60+","Vienna"
"9033",8587770,137,82,"60+","Vienna"
"9034",1806809,19,52,"60+","Vienna"
"9035",3790721,1,196,"60+","Vienna"
"9036",7408673,1,115,"60+","Vienna"
"9037",2086741,108,81,"60+","Vienna"
"9038",9485464,38,151,"60+","Vienna"
"9039",6423138,1,181,"60+","Vienna"
"9040",4153413,33,72,"60+","Vienna"
"9041",5821898,75,154,"60+","Vienna"
"9042",5261708,1,77,"60+","Vienna"
"9043",1864021,69,150,"60+","Vienna"
"9044",7139393,48,285,"60+","Vienna"
"9045",4081975,45,154,"60+","Vienna"
"9046",7795768,1,163,"60+","Vienna"
"9047",3649815,61,228,"60+","Vienna"
"9048",1048053,172,183,"60+","Vienna"
"9049",8369893,1,176,"60+","Vienna"
"9050",2871806,41,52,"60+","Vienna"
"9051",9034870,82,175,"60+","Vienna"
"9052",7864510,34,178,"60+","Vienna"
"9053",1818559,27,138,"60+","Vienna"
"9054",6964980,61,126,"60+","Vienna"
"9055",1049273,91,110,"60+","Vienna"
"9056",8873225,1,148,"60+","Vienna"
"9057",7629565,102,114,"60+","Vienna"
"9058",1477612,1,60,"60+","Vienna"
"9059",3658107,1,97,"60+","Vienna"
"9060",8953900,1,130,"60+","Vienna"
"9061",5154301,42,207,"60+","Vienna"
"9062",5671679,11,150,"60+","Vienna"
"9063",8849331,69,155,"60+","Vienna"
"9064",2529771,90,95,"60+","Vienna"
"9065",5088000,1,118,"60+","Vienna"
"9066",7943653,69,197,"60+","Vienna"
"9067",3492552,111,74,"60+","Vienna"
"9068",1998369,1,122,"60+","Vienna"
"9069",1658146,1,1,"60+","Vienna"
"9070",4015742,13,137,"60+","Vienna"
"9071",4559794,1,80,"60+","Vienna"
"9072",7466000,18,235,"60+","Vienna"
"9073",4628268,78,101,"60+","Vienna"
"9074",6495286,1,158,"60+","Vienna"
"9075",4351748,50,136,"60+","Vienna"
"9076",4283678,73,186,"60+","Vienna"
"9077",6985996,108,147,"60+","Vienna"
"9078",7942720,1,163,"60+","Vienna"
"9079",5821919,1,115,"60+","Vienna"
"9080",3650071,1,204,"60+","Vienna"
"9081",9304095,18,173,"60+","Vienna"
"9082",8087279,1,86,"60+","Vienna"
"9083",4780010,54,131,"60+","Vienna"
"9084",9490577,1,284,"60+","Vienna"
"9085",5387686,66,111,"60+","Vienna"
"9086",6829432,1,114,"60+","Vienna"
"9087",6887333,1,224,"60+","Vienna"
"9088",2649057,51,98,"60+","Vienna"
"9089",3421238,4,133,"60+","Vienna"
"9090",6180390,109,136,"60+","Vienna"
"9091",4007740,57,244,"60+","Vienna"
"9092",4548447,128,223,"60+","Vienna"
"9093",3714201,1,167,"60+","Vienna"
"9094",3929950,28,123,"60+","Vienna"
"9095",5269857,99,167,"60+","Vienna"
"9096",5938879,50,173,"60+","Vienna"
"9097",5597433,70,79,"60+","Vienna"
"9098",5363708,98,164,"60+","Vienna"
"9099",5739293,1,158,"60+","Vienna"
"9100",7783501,1,5,"60+","Vienna"
"9101",6106781,94,19,"60+","Vienna"
"9102",4617635,1,230,"60+","Vienna"
"9103",3758800,1,163,"60+","Vienna"
"9104",4263838,111,71,"60+","Vienna"
"9105",9508775,60,134,"60+","Vienna"
"9106",3699413,1,56,"60+","Vienna"
"9107",9016957,18,200,"60+","Vienna"
"9108",9367686,37,109,"60+","Vienna"
"9109",1305448,67,151,"60+","Vienna"
"9110",9576897,57,1,"60+","Vienna"
"9111",9047193,51,152,"60+","Vienna"
"9112",3685686,40,110,"60+","Vienna"
"9113",2275511,7,1,"60+","Vienna"
"9114",5485973,50,72,"60+","Vienna"
"9115",6823978,68,101,"60+","Vienna"
"9116",6627468,16,40,"60+","Vienna"
"9117",5071226,40,195,"60+","Vienna"
"9118",5317146,15,42,"60+","Vienna"
"9119",3297542,1,168,"60+","Vienna"
"9120",9251451,1,207,"60+","Vienna"
"9121",8031705,1,191,"60+","Vienna"
"9122",5605243,14,93,"60+","Vienna"
"9123",8716067,99,149,"60+","Vienna"
"9124",1501182,85,249,"60+","Vienna"
"9125",4109670,93,96,"60+","Vienna"
"9126",4613717,1,147,"60+","Vienna"
"9127",7271869,22,88,"60+","Vienna"
"9128",5457519,1,148,"60+","Vienna"
"9129",5890626,55,55,"60+","Vienna"
"9130",4167063,98,155,"60+","Vienna"
"9131",1788866,1,166,"60+","Vienna"
"9132",9012341,1,148,"60+","Vienna"
"9133",4798885,194,243,"60+","Vienna"
"9134",7397924,102,116,"60+","Vienna"
"9135",6529709,69,133,"60+","Vienna"
"9136",8100745,1,108,"60+","Vienna"
"9137",6058994,1,101,"60+","Vienna"
"9138",1446646,1,98,"60+","Vienna"
"9139",9655487,6,160,"60+","Vienna"
"9140",3667296,1,115,"60+","Vienna"
"9141",6123096,174,71,"60+","Vienna"
"9142",8601257,88,24,"60+","Vienna"
"9143",1446810,4,274,"60+","Vienna"
"9144",8169557,1,208,"60+","Vienna"
"9145",7704158,1,150,"60+","Vienna"
"9146",1985164,1,205,"60+","Vienna"
"9147",5193358,44,214,"60+","Vienna"
"9148",6565558,1,127,"60+","Vienna"
"9149",8022915,1,189,"60+","Vienna"
"9150",2158051,39,133,"60+","Vienna"
"9151",6618245,1,84,"60+","Vienna"
"9152",8586100,1,188,"60+","Vienna"
"9153",9083848,88,158,"60+","Vienna"
"9154",8316170,1,115,"60+","Vienna"
"9155",5330639,1,165,"60+","Vienna"
"9156",6175623,1,249,"60+","Vienna"
"9157",7738833,0,157,"60+","Vienna"
"9158",6713854,1,274,"60+","Vienna"
"9159",7678679,72,91,"60+","Vienna"
"9160",3462068,65,127,"60+","Vienna"
"9161",9488170,96,185,"60+","Vienna"
"9162",5451603,1,139,"60+","Vienna"
"9163",1444017,64,91,"60+","Vienna"
"9164",3746831,14,125,"60+","Vienna"
"9165",3747309,19,157,"60+","Vienna"
"9166",9486637,2,145,"60+","Vienna"
"9167",4291206,44,11,"60+","Vienna"
"9168",4989673,34,97,"60+","Vienna"
"9169",3194520,23,203,"60+","Vienna"
"9170",4458241,1,123,"60+","Vienna"
"9171",6221513,3,104,"60+","Vienna"
"9172",8471514,16,54,"60+","Vienna"
"9173",8671931,54,180,"60+","Vienna"
"9174",9981915,101,209,"60+","Vienna"
"9175",5157053,13,312,"60+","Vienna"
"9176",1119264,1,84,"60+","Vienna"
"9177",7083492,98,211,"60+","Vienna"
"9178",6338064,35,47,"60+","Vienna"
"9179",5403014,82,304,"60+","Vienna"
"9180",1176411,22,135,"60+","Vienna"
"9181",8132071,37,1,"60+","Vienna"
"9182",6064876,1,187,"60+","Vienna"
"9183",9943524,11,133,"60+","Vienna"
"9184",9846107,1,111,"60+","Vienna"
"9185",1958731,1,199,"60+","Vienna"
"9186",3903166,105,43,"60+","Vienna"
"9187",8379843,41,181,"60+","Vienna"
"9188",7238673,72,116,"60+","Vienna"
"9189",9880271,8,47,"60+","Vienna"
"9190",5469363,78,128,"60+","Vienna"
"9191",9527639,61,97,"60+","Vienna"
"9192",6171447,42,124,"60+","Vienna"
"9193",6660287,42,195,"60+","Vienna"
"9194",9229148,26,160,"60+","Vienna"
"9195",6177265,77,43,"60+","Vienna"
"9196",6100173,1,155,"60+","Vienna"
"9197",3502776,1,163,"60+","Vienna"
"9198",7961030,13,130,"60+","Vienna"
"9199",1282073,3,155,"60+","Vienna"
"9200",7692121,16,175,"60+","Vienna"
